anatomy_id	upheno_id
FBbt:00004096	UPHENO:8001346
FBbt:00004097	UPHENO:8001347
FBbt:00004101	UPHENO:8001348
FBbt:00004114	UPHENO:8001349
FBbt:00004115	UPHENO:8001350
FBbt:00004116	UPHENO:8001351
FBbt:00004117	UPHENO:8001352
FBbt:00004118	UPHENO:8001353
FBbt:00004119	UPHENO:8001354
FBbt:00004120	UPHENO:8001355
FBbt:00004121	UPHENO:8001356
FBbt:00004122	UPHENO:8001357
FBbt:00004123	UPHENO:8001358
FBbt:00004124	UPHENO:8001359
FBbt:00004126	UPHENO:8001360
FBbt:00004127	UPHENO:8001361
FBbt:00004128	UPHENO:8001362
FBbt:00004129	UPHENO:8001363
FBbt:00004130	UPHENO:8001364
FBbt:00004133	UPHENO:8001365
FBbt:00004146	UPHENO:8001366
FBbt:00004158	UPHENO:8001367
FBbt:00004159	UPHENO:8001368
FBbt:00004160	UPHENO:8001369
FBbt:00004161	UPHENO:8001370
FBbt:00004162	UPHENO:8001371
FBbt:00004164	UPHENO:8001372
FBbt:00004170	UPHENO:8001373
FBbt:00004172	UPHENO:8001374
FBbt:00004173	UPHENO:8001375
FBbt:00004174	UPHENO:8001376
FBbt:00004177	UPHENO:8001377
FBbt:00004178	UPHENO:8001378
FBbt:00004179	UPHENO:8001379
FBbt:00004184	UPHENO:8001380
FBbt:00004191	UPHENO:8001381
FBbt:00004193	UPHENO:8001382
FBbt:00004194	UPHENO:8001383
FBbt:00004195	UPHENO:8001384
FBbt:00004198	UPHENO:8001385
FBbt:00004199	UPHENO:8001386
FBbt:00004200	UPHENO:8001387
FBbt:00004207	UPHENO:8001388
FBbt:00004210	UPHENO:8001389
FBbt:00004211	UPHENO:8001390
FBbt:00004213	UPHENO:8001391
FBbt:00004214	UPHENO:8001392
FBbt:00004215	UPHENO:8001393
FBbt:00004216	UPHENO:8001394
FBbt:00004217	UPHENO:8001395
FBbt:00004218	UPHENO:8001396
FBbt:00004219	UPHENO:8001397
FBbt:00004220	UPHENO:8001398
FBbt:00004221	UPHENO:8001399
FBbt:00004222	UPHENO:8001400
FBbt:00004223	UPHENO:8001401
FBbt:00004224	UPHENO:8001402
FBbt:00004225	UPHENO:8001403
FBbt:00004226	UPHENO:8001404
FBbt:00004227	UPHENO:8001405
FBbt:00004228	UPHENO:8001406
FBbt:00004229	UPHENO:8001407
FBbt:00004230	UPHENO:8001408
FBbt:00004231	UPHENO:8001409
FBbt:00004232	UPHENO:8001410
FBbt:00004233	UPHENO:8001411
FBbt:00004235	UPHENO:8001412
FBbt:00004236	UPHENO:8001413
FBbt:00004237	UPHENO:8001414
FBbt:00004238	UPHENO:8001415
FBbt:00004239	UPHENO:8001416
FBbt:00004241	UPHENO:8001417
FBbt:00004242	UPHENO:8001418
FBbt:00004243	UPHENO:8001419
FBbt:00004244	UPHENO:8001420
FBbt:00004245	UPHENO:8001421
FBbt:00004246	UPHENO:8001422
FBbt:00004249	UPHENO:8001423
FBbt:00004250	UPHENO:8001424
FBbt:00004251	UPHENO:8001425
FBbt:00004252	UPHENO:8001426
FBbt:00004253	UPHENO:8001427
FBbt:00004255	UPHENO:8001428
FBbt:00004259	UPHENO:8001429
FBbt:00004270	UPHENO:8001430
FBbt:00004278	UPHENO:8001431
FBbt:00004279	UPHENO:8001432
FBbt:00004282	UPHENO:8001433
FBbt:00004283	UPHENO:8001434
FBbt:00004286	UPHENO:8001435
FBbt:00004296	UPHENO:8001436
FBbt:00004298	UPHENO:8001437
FBbt:00004299	UPHENO:8001438
FBbt:00004300	UPHENO:8001439
FBbt:00004301	UPHENO:8001440
FBbt:00004302	UPHENO:8001441
FBbt:00004303	UPHENO:8001442
FBbt:00004304	UPHENO:8001443
FBbt:00004305	UPHENO:8001444
FBbt:00004306	UPHENO:8001445
FBbt:00004307	UPHENO:8001446
FBbt:00004308	UPHENO:8001447
FBbt:00004309	UPHENO:8001448
FBbt:00004310	UPHENO:8001449
FBbt:00004311	UPHENO:8001450
FBbt:00004312	UPHENO:8001451
FBbt:00004313	UPHENO:8001452
FBbt:00004314	UPHENO:8001453
FBbt:00004315	UPHENO:8001454
FBbt:00004316	UPHENO:8001455
FBbt:00004317	UPHENO:8001456
FBbt:00004318	UPHENO:8001457
FBbt:00004319	UPHENO:8001458
FBbt:00004320	UPHENO:8001459
FBbt:00004322	UPHENO:8001460
FBbt:00004323	UPHENO:8001461
FBbt:00004326	UPHENO:8001462
FBbt:00004327	UPHENO:8001463
FBbt:00004328	UPHENO:8001464
FBbt:00004329	UPHENO:8001465
FBbt:00004330	UPHENO:8001466
FBbt:00004331	UPHENO:8001467
FBbt:00004332	UPHENO:8001468
FBbt:00004333	UPHENO:8001469
FBbt:00004334	UPHENO:8001470
FBbt:00004335	UPHENO:8001471
FBbt:00004336	UPHENO:8001472
FBbt:00004337	UPHENO:8001473
FBbt:00004338	UPHENO:8001474
FBbt:00004339	UPHENO:8001475
FBbt:00004340	UPHENO:8001476
FBbt:00004342	UPHENO:8001477
FBbt:00004343	UPHENO:8001478
FBbt:00004344	UPHENO:8001479
FBbt:00004345	UPHENO:8001480
FBbt:00004346	UPHENO:8001481
FBbt:00004351	UPHENO:8001482
FBbt:00004352	UPHENO:8001483
FBbt:00004362	UPHENO:8001484
FBbt:00004363	UPHENO:8001485
FBbt:00004364	UPHENO:8001486
FBbt:00004368	UPHENO:8001487
FBbt:00004379	UPHENO:8001488
FBbt:00004387	UPHENO:8001489
FBbt:00004389	UPHENO:8001490
FBbt:00004392	UPHENO:8001491
FBbt:00004393	UPHENO:8001492
FBbt:00004394	UPHENO:8001493
FBbt:00004395	UPHENO:8001494
FBbt:00004396	UPHENO:8001495
FBbt:00004397	UPHENO:8001496
FBbt:00004398	UPHENO:8001497
FBbt:00004399	UPHENO:8001498
FBbt:00004400	UPHENO:8001499
FBbt:00004401	UPHENO:8001500
FBbt:00004402	UPHENO:8001501
FBbt:00004403	UPHENO:8001502
FBbt:00004404	UPHENO:8001503
FBbt:00004405	UPHENO:8001504
FBbt:00004406	UPHENO:8001505
FBbt:00004408	UPHENO:8001506
FBbt:00004410	UPHENO:8001507
FBbt:00004414	UPHENO:8001508
FBbt:00004415	UPHENO:8001509
FBbt:00004420	UPHENO:8001510
FBbt:00004421	UPHENO:8001511
FBbt:00004422	UPHENO:8001512
FBbt:00004437	UPHENO:8001513
FBbt:00004445	UPHENO:8001514
FBbt:00004446	UPHENO:8001515
FBbt:00004448	UPHENO:8001516
FBbt:00004452	UPHENO:8001517
FBbt:00004461	UPHENO:8001518
FBbt:00004462	UPHENO:8001519
FBbt:00004463	UPHENO:8001520
FBbt:00004465	UPHENO:8001521
FBbt:00004466	UPHENO:8001522
FBbt:00004467	UPHENO:8001523
FBbt:00004469	UPHENO:8001524
FBbt:00004470	UPHENO:8001525
FBbt:00004471	UPHENO:8001526
FBbt:00004472	UPHENO:8001527
FBbt:00004473	UPHENO:8001528
FBbt:00004475	UPHENO:8001529
FBbt:00004476	UPHENO:8001530
FBbt:00004477	UPHENO:8001531
FBbt:00004481	UPHENO:8001532
FBbt:00004482	UPHENO:8001533
FBbt:00004483	UPHENO:8001534
FBbt:00004485	UPHENO:8001535
FBbt:00004488	UPHENO:8001536
FBbt:00004491	UPHENO:8001537
FBbt:00004492	UPHENO:8001538
FBbt:00004495	UPHENO:8001539
FBbt:00004496	UPHENO:8001540
FBbt:00004498	UPHENO:8001541
FBbt:00004499	UPHENO:8001542
FBbt:00004505	UPHENO:8001543
FBbt:00004506	UPHENO:8001544
FBbt:00004507	UPHENO:8001545
FBbt:00004508	UPHENO:8001546
FBbt:00004509	UPHENO:8001547
FBbt:00004510	UPHENO:8001548
FBbt:00004511	UPHENO:8001549
FBbt:00004513	UPHENO:8001550
FBbt:00004514	UPHENO:8001551
FBbt:00004515	UPHENO:8001552
FBbt:00004516	UPHENO:8001553
FBbt:00004517	UPHENO:8001554
FBbt:00004518	UPHENO:8001555
FBbt:00004519	UPHENO:8001556
FBbt:00004520	UPHENO:8001557
FBbt:00004522	UPHENO:8001558
FBbt:00004531	UPHENO:8001559
FBbt:00004535	UPHENO:8001560
FBbt:00004538	UPHENO:8001561
FBbt:00004542	UPHENO:8001562
FBbt:00004546	UPHENO:8001563
FBbt:00004550	UPHENO:8001564
FBbt:00004551	UPHENO:8001565
FBbt:00004552	UPHENO:8001566
FBbt:00004553	UPHENO:8001567
FBbt:00004558	UPHENO:8001568
FBbt:00004559	UPHENO:8001569
FBbt:00004561	UPHENO:8001570
FBbt:00004562	UPHENO:8001571
FBbt:00004566	UPHENO:8001572
FBbt:00004578	UPHENO:8001573
FBbt:00004579	UPHENO:8001574
FBbt:00004580	UPHENO:8001575
FBbt:00004581	UPHENO:8001576
FBbt:00004582	UPHENO:8001577
FBbt:00004583	UPHENO:8001578
FBbt:00004585	UPHENO:8001579
FBbt:00004586	UPHENO:8001580
FBbt:00004587	UPHENO:8001581
FBbt:00004588	UPHENO:8001582
FBbt:00004589	UPHENO:8001583
FBbt:00004591	UPHENO:8001584
FBbt:00004594	UPHENO:8001585
FBbt:00004595	UPHENO:8001586
FBbt:00004597	UPHENO:8001587
FBbt:00004604	UPHENO:8001588
FBbt:00004605	UPHENO:8001589
FBbt:00004621	UPHENO:8001590
FBbt:00004622	UPHENO:8001591
FBbt:00004623	UPHENO:8001592
FBbt:00004624	UPHENO:8001593
FBbt:00004625	UPHENO:8001594
FBbt:00004640	UPHENO:8001595
FBbt:00004641	UPHENO:8001596
FBbt:00004642	UPHENO:8001597
FBbt:00004643	UPHENO:8001598
FBbt:00004644	UPHENO:8001599
FBbt:00004645	UPHENO:8001600
FBbt:00004646	UPHENO:8001601
FBbt:00004648	UPHENO:8001602
FBbt:00004649	UPHENO:8001603
FBbt:00004650	UPHENO:8001604
FBbt:00004651	UPHENO:8001605
FBbt:00004653	UPHENO:8001606
FBbt:00004655	UPHENO:8001607
FBbt:00004659	UPHENO:8001608
FBbt:00004660	UPHENO:8001609
FBbt:00004663	UPHENO:8001610
FBbt:00004664	UPHENO:8001611
FBbt:00004665	UPHENO:8001612
FBbt:00004667	UPHENO:8001613
FBbt:00004668	UPHENO:8001614
FBbt:00004670	UPHENO:8001615
FBbt:00004671	UPHENO:8001616
FBbt:00004672	UPHENO:8001617
FBbt:00004673	UPHENO:8001618
FBbt:00004674	UPHENO:8001619
FBbt:00004682	UPHENO:8001620
FBbt:00004685	UPHENO:8001621
FBbt:00004686	UPHENO:8001622
FBbt:00004687	UPHENO:8001623
FBbt:00004689	UPHENO:8001624
FBbt:00004690	UPHENO:8001625
FBbt:00004692	UPHENO:8001626
FBbt:00004693	UPHENO:8001627
FBbt:00004694	UPHENO:8001628
FBbt:00004695	UPHENO:8001629
FBbt:00004696	UPHENO:8001630
FBbt:00004704	UPHENO:8001631
FBbt:00004707	UPHENO:8001632
FBbt:00004708	UPHENO:8001633
FBbt:00004709	UPHENO:8001634
FBbt:00004710	UPHENO:8001635
FBbt:00004711	UPHENO:8001636
FBbt:00004712	UPHENO:8001637
FBbt:00004714	UPHENO:8001638
FBbt:00004715	UPHENO:8001639
FBbt:00004716	UPHENO:8001640
FBbt:00004717	UPHENO:8001641
FBbt:00004718	UPHENO:8001642
FBbt:00004726	UPHENO:8001643
FBbt:00004729	UPHENO:8001644
FBbt:00004730	UPHENO:8001645
FBbt:00004731	UPHENO:8001646
FBbt:00004732	UPHENO:8001647
FBbt:00004733	UPHENO:8001648
FBbt:00004734	UPHENO:8001649
FBbt:00004736	UPHENO:8001650
FBbt:00004737	UPHENO:8001651
FBbt:00004738	UPHENO:8001652
FBbt:00004739	UPHENO:8001653
FBbt:00004740	UPHENO:8001654
FBbt:00004743	UPHENO:8001655
FBbt:00004744	UPHENO:8001656
FBbt:00004745	UPHENO:8001657
FBbt:00004747	UPHENO:8001658
FBbt:00004751	UPHENO:8001659
FBbt:00004755	UPHENO:8001660
FBbt:00004756	UPHENO:8001661
FBbt:00004757	UPHENO:8001662
FBbt:00004759	UPHENO:8001663
FBbt:00004760	UPHENO:8001664
FBbt:00004761	UPHENO:8001665
FBbt:00004762	UPHENO:8001666
FBbt:00004763	UPHENO:8001667
FBbt:00004764	UPHENO:8001668
FBbt:00004765	UPHENO:8001669
FBbt:00004766	UPHENO:8001670
FBbt:00004767	UPHENO:8001671
FBbt:00004768	UPHENO:8001672
FBbt:00004769	UPHENO:8001673
FBbt:00004770	UPHENO:8001674
FBbt:00004771	UPHENO:8001675
FBbt:00004772	UPHENO:8001676
FBbt:00004773	UPHENO:8001677
FBbt:00004774	UPHENO:8001678
FBbt:00004775	UPHENO:8001679
FBbt:00004776	UPHENO:8001680
FBbt:00004779	UPHENO:8001681
FBbt:00004781	UPHENO:8001682
FBbt:00004782	UPHENO:8001683
FBbt:00004783	UPHENO:8001684
FBbt:00004784	UPHENO:8001685
FBbt:00004785	UPHENO:8001686
FBbt:00004786	UPHENO:8001687
FBbt:00004787	UPHENO:8001688
FBbt:00004788	UPHENO:8001689
FBbt:00004790	UPHENO:8001690
FBbt:00004791	UPHENO:8001691
FBbt:00004792	UPHENO:8001692
FBbt:00004793	UPHENO:8001693
FBbt:00004794	UPHENO:8001694
FBbt:00004795	UPHENO:8001695
FBbt:00004796	UPHENO:8001696
FBbt:00004797	UPHENO:8001697
FBbt:00004800	UPHENO:8001698
FBbt:00004801	UPHENO:8001699
FBbt:00004802	UPHENO:8001700
FBbt:00004803	UPHENO:8001701
FBbt:00004804	UPHENO:8001702
FBbt:00004805	UPHENO:8001703
FBbt:00004807	UPHENO:8001704
FBbt:00004822	UPHENO:8001705
FBbt:00004824	UPHENO:8001706
FBbt:00004825	UPHENO:8001707
FBbt:00004826	UPHENO:8001708
FBbt:00004827	UPHENO:8001709
FBbt:00004828	UPHENO:8001710
FBbt:00004829	UPHENO:8001711
FBbt:00004830	UPHENO:8001712
FBbt:00004832	UPHENO:8001713
FBbt:00004833	UPHENO:8001714
FBbt:00004834	UPHENO:8001715
FBbt:00004835	UPHENO:8001716
FBbt:00004839	UPHENO:8001717
FBbt:00004841	UPHENO:8001718
FBbt:00004842	UPHENO:8001719
FBbt:00004843	UPHENO:8001720
FBbt:00004844	UPHENO:8001721
FBbt:00004847	UPHENO:8001722
FBbt:00004849	UPHENO:8001723
FBbt:00004852	UPHENO:8001724
FBbt:00004857	UPHENO:8001725
FBbt:00004858	UPHENO:8001726
FBbt:00004860	UPHENO:8001727
FBbt:00004861	UPHENO:8001728
FBbt:00004863	UPHENO:8001729
FBbt:00004864	UPHENO:8001730
FBbt:00004865	UPHENO:8001731
FBbt:00004866	UPHENO:8001732
FBbt:00004867	UPHENO:8001733
FBbt:00004868	UPHENO:8001734
FBbt:00004869	UPHENO:8001735
FBbt:00004870	UPHENO:8001736
FBbt:00004871	UPHENO:8001737
FBbt:00004872	UPHENO:8001738
FBbt:00004873	UPHENO:8001739
FBbt:00004875	UPHENO:8001740
FBbt:00004876	UPHENO:8001741
FBbt:00004877	UPHENO:8001742
FBbt:00004878	UPHENO:8001743
FBbt:00004879	UPHENO:8001744
FBbt:00004880	UPHENO:8001745
FBbt:00004881	UPHENO:8001746
FBbt:00004882	UPHENO:8001747
FBbt:00004883	UPHENO:8001748
FBbt:00004884	UPHENO:8001749
FBbt:00004886	UPHENO:8001750
FBbt:00004888	UPHENO:8001751
FBbt:00004889	UPHENO:8001752
FBbt:00004892	UPHENO:8001753
FBbt:00004893	UPHENO:8001754
FBbt:00004894	UPHENO:8001755
FBbt:00004895	UPHENO:8001756
FBbt:00004896	UPHENO:8001757
FBbt:00004899	UPHENO:8001758
FBbt:00004900	UPHENO:8001759
FBbt:00004901	UPHENO:8001760
FBbt:00004903	UPHENO:8001761
FBbt:00004904	UPHENO:8001762
FBbt:00004905	UPHENO:8001763
FBbt:00004906	UPHENO:8001764
FBbt:00004907	UPHENO:8001765
FBbt:00004908	UPHENO:8001766
FBbt:00004910	UPHENO:8001767
FBbt:00004911	UPHENO:8001768
FBbt:00004914	UPHENO:8001769
FBbt:00004918	UPHENO:8001770
FBbt:00004921	UPHENO:8001771
FBbt:00004922	UPHENO:8001772
FBbt:00004923	UPHENO:8001773
FBbt:00004924	UPHENO:8001774
FBbt:00004925	UPHENO:8001775
FBbt:00004926	UPHENO:8001776
FBbt:00004927	UPHENO:8001777
FBbt:00004928	UPHENO:8001778
FBbt:00004929	UPHENO:8001779
FBbt:00004930	UPHENO:8001780
FBbt:00004931	UPHENO:8001781
FBbt:00004933	UPHENO:8001782
FBbt:00004934	UPHENO:8001783
FBbt:00004935	UPHENO:8001784
FBbt:00004936	UPHENO:8001785
FBbt:00004937	UPHENO:8001786
FBbt:00004938	UPHENO:8001787
FBbt:00004939	UPHENO:8001788
FBbt:00004940	UPHENO:8001789
FBbt:00004941	UPHENO:8001790
FBbt:00004942	UPHENO:8001791
FBbt:00004945	UPHENO:8001792
FBbt:00004946	UPHENO:8001793
FBbt:00004948	UPHENO:8001794
FBbt:00004950	UPHENO:8001795
FBbt:00004951	UPHENO:8001796
FBbt:00004954	UPHENO:8001797
FBbt:00004955	UPHENO:8001798
FBbt:00004956	UPHENO:8001799
FBbt:00004958	UPHENO:8001800
FBbt:00004959	UPHENO:8001801
FBbt:00004960	UPHENO:8001802
FBbt:00004961	UPHENO:8001803
FBbt:00004962	UPHENO:8001804
FBbt:00004963	UPHENO:8001805
FBbt:00004965	UPHENO:8001806
FBbt:00004966	UPHENO:8001807
FBbt:00004967	UPHENO:8001808
FBbt:00004970	UPHENO:8001809
FBbt:00004972	UPHENO:8001810
FBbt:00004973	UPHENO:8001811
FBbt:00004974	UPHENO:8001812
FBbt:00004975	UPHENO:8001813
FBbt:00004977	UPHENO:8001814
FBbt:00004979	UPHENO:8001815
FBbt:00004980	UPHENO:8001816
FBbt:00004981	UPHENO:8001817
FBbt:00004982	UPHENO:8001818
FBbt:00004983	UPHENO:8001819
FBbt:00004984	UPHENO:8001820
FBbt:00004985	UPHENO:8001821
FBbt:00004986	UPHENO:8001822
FBbt:00004987	UPHENO:8001823
FBbt:00004990	UPHENO:8001824
FBbt:00004991	UPHENO:8001825
FBbt:00004992	UPHENO:8001826
FBbt:00004993	UPHENO:8001827
FBbt:00004994	UPHENO:8001828
FBbt:00004995	UPHENO:8001829
FBbt:00005024	UPHENO:8001830
FBbt:00005025	UPHENO:8001831
FBbt:00005026	UPHENO:8001832
FBbt:00005027	UPHENO:8001833
FBbt:00005028	UPHENO:8001834
FBbt:00005029	UPHENO:8001835
FBbt:00005030	UPHENO:8001836
FBbt:00005031	UPHENO:8001837
FBbt:00005032	UPHENO:8001838
FBbt:00005033	UPHENO:8001839
FBbt:00005034	UPHENO:8001840
FBbt:00005035	UPHENO:8001841
FBbt:00005036	UPHENO:8001842
FBbt:00005037	UPHENO:8001843
FBbt:00005038	UPHENO:8001844
FBbt:00005039	UPHENO:8001845
FBbt:00005041	UPHENO:8001846
FBbt:00005042	UPHENO:8001847
FBbt:00005043	UPHENO:8001848
FBbt:00005044	UPHENO:8001849
FBbt:00005045	UPHENO:8001850
FBbt:00005046	UPHENO:8001851
FBbt:00005048	UPHENO:8001852
FBbt:00005050	UPHENO:8001853
FBbt:00005052	UPHENO:8001854
FBbt:00005053	UPHENO:8001855
FBbt:00005054	UPHENO:8001856
FBbt:00005058	UPHENO:8001857
FBbt:00005059	UPHENO:8001858
FBbt:00005061	UPHENO:8001859
FBbt:00005062	UPHENO:8001860
FBbt:00005063	UPHENO:8001861
FBbt:00005064	UPHENO:8001862
FBbt:00005066	UPHENO:8001863
FBbt:00005069	UPHENO:8001864
FBbt:00005071	UPHENO:8001865
FBbt:00005072	UPHENO:8001866
FBbt:00005073	UPHENO:8001867
FBbt:00005074	UPHENO:8001868
FBbt:00005075	UPHENO:8001869
FBbt:00005083	UPHENO:8001870
FBbt:00005084	UPHENO:8001871
FBbt:00005085	UPHENO:8001872
FBbt:00005089	UPHENO:8001873
FBbt:00005090	UPHENO:8001874
FBbt:00005091	UPHENO:8001875
FBbt:00005093	UPHENO:8001876
FBbt:00005094	UPHENO:8001877
FBbt:00005095	UPHENO:8001878
FBbt:00005096	UPHENO:8001879
FBbt:00005097	UPHENO:8001880
FBbt:00005098	UPHENO:8001881
FBbt:00005100	UPHENO:8001882
FBbt:00005103	UPHENO:8001883
FBbt:00005104	UPHENO:8001884
FBbt:00005105	UPHENO:8001885
FBbt:00005106	UPHENO:8001886
FBbt:00005110	UPHENO:8001887
FBbt:00005111	UPHENO:8001888
FBbt:00005113	UPHENO:8001889
FBbt:00005114	UPHENO:8001890
FBbt:00005115	UPHENO:8001891
FBbt:00005116	UPHENO:8001892
FBbt:00005117	UPHENO:8001893
FBbt:00005122	UPHENO:8001894
FBbt:00005123	UPHENO:8001895
FBbt:00005124	UPHENO:8001896
FBbt:00005125	UPHENO:8001897
FBbt:00005128	UPHENO:8001898
FBbt:00005130	UPHENO:8001899
FBbt:00005131	UPHENO:8001900
FBbt:00005132	UPHENO:8001901
FBbt:00005133	UPHENO:8001902
FBbt:00005137	UPHENO:8001903
FBbt:00005138	UPHENO:8001904
FBbt:00005139	UPHENO:8001905
FBbt:00005140	UPHENO:8001906
FBbt:00005144	UPHENO:8001907
FBbt:00005145	UPHENO:8001908
FBbt:00005146	UPHENO:8001909
FBbt:00005147	UPHENO:8001910
FBbt:00005149	UPHENO:8001911
FBbt:00005152	UPHENO:8001912
FBbt:00005153	UPHENO:8001913
FBbt:00005155	UPHENO:8001914
FBbt:00005156	UPHENO:8001915
FBbt:00005157	UPHENO:8001916
FBbt:00005158	UPHENO:8001917
FBbt:00005162	UPHENO:8001918
FBbt:00005163	UPHENO:8001919
FBbt:00005164	UPHENO:8001920
FBbt:00005165	UPHENO:8001921
FBbt:00005166	UPHENO:8001922
FBbt:00005167	UPHENO:8001923
FBbt:00005168	UPHENO:8001924
FBbt:00005169	UPHENO:8001925
FBbt:00005171	UPHENO:8001926
FBbt:00005173	UPHENO:8001927
FBbt:00005174	UPHENO:8001928
FBbt:00005175	UPHENO:8001929
FBbt:00005176	UPHENO:8001930
FBbt:00005177	UPHENO:8001931
FBbt:00005178	UPHENO:8001932
FBbt:00005179	UPHENO:8001933
FBbt:00005180	UPHENO:8001934
FBbt:00005181	UPHENO:8001935
FBbt:00005182	UPHENO:8001936
FBbt:00005183	UPHENO:8001937
FBbt:00005184	UPHENO:8001938
FBbt:00005185	UPHENO:8001939
FBbt:00005190	UPHENO:8001940
FBbt:00005198	UPHENO:8001941
FBbt:00005199	UPHENO:8001942
FBbt:00005200	UPHENO:8001943
FBbt:00005201	UPHENO:8001944
FBbt:00005202	UPHENO:8001945
FBbt:00005203	UPHENO:8001946
FBbt:00005204	UPHENO:8001947
FBbt:00005205	UPHENO:8001948
FBbt:00005206	UPHENO:8001949
FBbt:00005207	UPHENO:8001950
FBbt:00005208	UPHENO:8001951
FBbt:00005209	UPHENO:8001952
FBbt:00005211	UPHENO:8001953
FBbt:00005212	UPHENO:8001954
FBbt:00005213	UPHENO:8001955
FBbt:00005215	UPHENO:8001956
FBbt:00005216	UPHENO:8001957
FBbt:00005217	UPHENO:8001958
FBbt:00005218	UPHENO:8001959
FBbt:00005219	UPHENO:8001960
FBbt:00005221	UPHENO:8001961
FBbt:00005222	UPHENO:8001962
FBbt:00005223	UPHENO:8001963
FBbt:00005236	UPHENO:8001964
FBbt:00005246	UPHENO:8001965
FBbt:00005258	UPHENO:8001966
FBbt:00005259	UPHENO:8001967
FBbt:00005260	UPHENO:8001968
FBbt:00005261	UPHENO:8001969
FBbt:00005286	UPHENO:8001970
FBbt:00005287	UPHENO:8001971
FBbt:00005288	UPHENO:8001972
FBbt:00005289	UPHENO:8001973
FBbt:00005310	UPHENO:8001974
FBbt:00005320	UPHENO:8001975
FBbt:00005326	UPHENO:8001976
FBbt:00005378	UPHENO:8001977
FBbt:00005382	UPHENO:8001978
FBbt:00005383	UPHENO:8001979
FBbt:00005384	UPHENO:8001980
FBbt:00005386	UPHENO:8001981
FBbt:00005390	UPHENO:8001982
FBbt:00005391	UPHENO:8001983
FBbt:00005396	UPHENO:8001984
FBbt:00005397	UPHENO:8001985
FBbt:00005398	UPHENO:8001986
FBbt:00005400	UPHENO:8001987
FBbt:00005401	UPHENO:8001988
FBbt:00005402	UPHENO:8001989
FBbt:00005403	UPHENO:8001990
FBbt:00005406	UPHENO:8001991
FBbt:00005407	UPHENO:8001992
FBbt:00005408	UPHENO:8001993
FBbt:00005409	UPHENO:8001994
FBbt:00005410	UPHENO:8001995
FBbt:00005412	UPHENO:8001996
FBbt:00005429	UPHENO:8001997
FBbt:00005466	UPHENO:8001998
FBbt:00005467	UPHENO:8001999
FBbt:00005473	UPHENO:8002000
FBbt:00005475	UPHENO:8002001
FBbt:00005496	UPHENO:8002002
FBbt:00005499	UPHENO:8002003
FBbt:00005500	UPHENO:8002004
FBbt:00005501	UPHENO:8002005
FBbt:00005509	UPHENO:8002006
FBbt:00005510	UPHENO:8002007
FBbt:00005511	UPHENO:8002008
FBbt:00005512	UPHENO:8002009
FBbt:00005518	UPHENO:8002010
FBbt:00005520	UPHENO:8002011
FBbt:00005528	UPHENO:8002012
FBbt:00005533	UPHENO:8002013
FBbt:00005536	UPHENO:8002014
FBbt:00005541	UPHENO:8002015
FBbt:00005550	UPHENO:8002016
FBbt:00005554	UPHENO:8002017
FBbt:00005556	UPHENO:8002018
FBbt:00005560	UPHENO:8002019
