anatomy_id	upheno_id
FBbt:00005568	UPHENO:8002020
FBbt:00005569	UPHENO:8002021
FBbt:00005574	UPHENO:8002022
FBbt:00005578	UPHENO:8002023
FBbt:00005580	UPHENO:8002024
FBbt:00005581	UPHENO:8002025
FBbt:00005585	UPHENO:8002026
FBbt:00005589	UPHENO:8002027
FBbt:00005591	UPHENO:8002028
FBbt:00005597	UPHENO:8002029
FBbt:00005599	UPHENO:8002030
FBbt:00005606	UPHENO:8002031
FBbt:00005607	UPHENO:8002032
FBbt:00005612	UPHENO:8002033
FBbt:00005620	UPHENO:8002034
FBbt:00005622	UPHENO:8002035
FBbt:00005624	UPHENO:8002036
FBbt:00005628	UPHENO:8002037
FBbt:00005630	UPHENO:8002038
FBbt:00005631	UPHENO:8002039
FBbt:00005632	UPHENO:8002040
FBbt:00005633	UPHENO:8002041
FBbt:00005634	UPHENO:8002042
FBbt:00005635	UPHENO:8002043
FBbt:00005636	UPHENO:8002044
FBbt:00005643	UPHENO:8002045
FBbt:00005645	UPHENO:8002046
FBbt:00005647	UPHENO:8002047
FBbt:00005649	UPHENO:8002048
FBbt:00005651	UPHENO:8002049
FBbt:00005653	UPHENO:8002050
FBbt:00005662	UPHENO:8002051
FBbt:00005663	UPHENO:8002052
FBbt:00005668	UPHENO:8002053
FBbt:00005673	UPHENO:8002054
FBbt:00005675	UPHENO:8002055
FBbt:00005678	UPHENO:8002056
FBbt:00005680	UPHENO:8002057
FBbt:00005682	UPHENO:8002058
FBbt:00005684	UPHENO:8002059
FBbt:00005704	UPHENO:8002060
FBbt:00005720	UPHENO:8002061
FBbt:00005721	UPHENO:8002062
FBbt:00005722	UPHENO:8002063
FBbt:00005725	UPHENO:8002064
FBbt:00005732	UPHENO:8002065
FBbt:00005733	UPHENO:8002066
FBbt:00005736	UPHENO:8002067
FBbt:00005737	UPHENO:8002068
FBbt:00005738	UPHENO:8002069
FBbt:00005739	UPHENO:8002070
FBbt:00005740	UPHENO:8002071
FBbt:00005741	UPHENO:8002072
FBbt:00005744	UPHENO:8002073
FBbt:00005746	UPHENO:8002074
FBbt:00005747	UPHENO:8002075
FBbt:00005748	UPHENO:8002076
FBbt:00005752	UPHENO:8002077
FBbt:00005753	UPHENO:8002078
FBbt:00005755	UPHENO:8002079
FBbt:00005758	UPHENO:8002080
FBbt:00005762	UPHENO:8002081
FBbt:00005763	UPHENO:8002082
FBbt:00005781	UPHENO:8002083
FBbt:00005782	UPHENO:8002084
FBbt:00005783	UPHENO:8002085
FBbt:00005784	UPHENO:8002086
FBbt:00005785	UPHENO:8002087
FBbt:00005786	UPHENO:8002088
FBbt:00005792	UPHENO:8002089
FBbt:00005793	UPHENO:8002090
FBbt:00005795	UPHENO:8002091
FBbt:00005797	UPHENO:8002092
FBbt:00005800	UPHENO:8002093
FBbt:00005801	UPHENO:8002094
FBbt:00005803	UPHENO:8002095
FBbt:00005804	UPHENO:8002096
FBbt:00005805	UPHENO:8002097
FBbt:00005806	UPHENO:8002098
FBbt:00005807	UPHENO:8002099
FBbt:00005808	UPHENO:8002100
FBbt:00005810	UPHENO:8002101
FBbt:00005812	UPHENO:8002102
FBbt:00005814	UPHENO:8002103
FBbt:00005815	UPHENO:8002104
FBbt:00005821	UPHENO:8002105
FBbt:00005829	UPHENO:8002106
FBbt:00005830	UPHENO:8002107
FBbt:00005837	UPHENO:8002108
FBbt:00005838	UPHENO:8002109
FBbt:00005839	UPHENO:8002110
FBbt:00005840	UPHENO:8002111
FBbt:00005841	UPHENO:8002112
FBbt:00005842	UPHENO:8002113
FBbt:00005862	UPHENO:8002114
FBbt:00005882	UPHENO:8002115
FBbt:00005883	UPHENO:8002116
FBbt:00005886	UPHENO:8002117
FBbt:00005888	UPHENO:8002118
FBbt:00005890	UPHENO:8002119
FBbt:00005891	UPHENO:8002120
FBbt:00005892	UPHENO:8002121
FBbt:00005893	UPHENO:8002122
FBbt:00005894	UPHENO:8002123
FBbt:00005895	UPHENO:8002124
FBbt:00005896	UPHENO:8002125
FBbt:00005899	UPHENO:8002126
FBbt:00005903	UPHENO:8002127
FBbt:00005908	UPHENO:8002128
FBbt:00005913	UPHENO:8002129
FBbt:00005914	UPHENO:8002130
FBbt:00005917	UPHENO:8002131
FBbt:00005919	UPHENO:8002132
FBbt:00005920	UPHENO:8002133
FBbt:00005925	UPHENO:8002134
FBbt:00005926	UPHENO:8002135
FBbt:00005927	UPHENO:8002136
FBbt:00005928	UPHENO:8002137
FBbt:00005929	UPHENO:8002138
FBbt:00005947	UPHENO:8002139
FBbt:00005948	UPHENO:8002140
FBbt:00005960	UPHENO:8002141
FBbt:00005961	UPHENO:8002142
FBbt:00005962	UPHENO:8002143
FBbt:00005963	UPHENO:8002144
FBbt:00005964	UPHENO:8002145
FBbt:00005965	UPHENO:8002146
FBbt:00005966	UPHENO:8002147
FBbt:00005967	UPHENO:8002148
FBbt:00005969	UPHENO:8002149
FBbt:00005970	UPHENO:8002150
FBbt:00005971	UPHENO:8002151
FBbt:00005972	UPHENO:8002152
FBbt:00005978	UPHENO:8002153
FBbt:00005980	UPHENO:8002154
FBbt:00005981	UPHENO:8002155
FBbt:00005982	UPHENO:8002156
FBbt:00006000	UPHENO:8002157
FBbt:00006002	UPHENO:8002158
FBbt:00006003	UPHENO:8002159
FBbt:00006004	UPHENO:8002160
FBbt:00006005	UPHENO:8002161
FBbt:00006007	UPHENO:8002162
FBbt:00006008	UPHENO:8002163
FBbt:00006009	UPHENO:8002164
FBbt:00006011	UPHENO:8002165
FBbt:00006013	UPHENO:8002166
FBbt:00006014	UPHENO:8002167
FBbt:00006015	UPHENO:8002168
FBbt:00006017	UPHENO:8002169
FBbt:00006020	UPHENO:8002170
FBbt:00006021	UPHENO:8002171
FBbt:00006022	UPHENO:8002172
FBbt:00006024	UPHENO:8002173
FBbt:00006025	UPHENO:8002174
FBbt:00006029	UPHENO:8002175
FBbt:00006030	UPHENO:8002176
FBbt:00006031	UPHENO:8002177
FBbt:00006032	UPHENO:8002178
FBbt:00006033	UPHENO:8002179
FBbt:00006046	UPHENO:8002180
FBbt:00006048	UPHENO:8002181
FBbt:00006049	UPHENO:8002182
FBbt:00007005	UPHENO:8002183
FBbt:00007021	UPHENO:8002184
FBbt:00007026	UPHENO:8002185
FBbt:00007027	UPHENO:8002186
FBbt:00007028	UPHENO:8002187
FBbt:00007030	UPHENO:8002188
FBbt:00007031	UPHENO:8002189
FBbt:00007036	UPHENO:8002190
FBbt:00007037	UPHENO:8002191
FBbt:00007038	UPHENO:8002192
FBbt:00007039	UPHENO:8002193
FBbt:00007040	UPHENO:8002194
FBbt:00007042	UPHENO:8002195
FBbt:00007050	UPHENO:8002196
FBbt:00007053	UPHENO:8002197
FBbt:00007081	UPHENO:8002198
FBbt:00007084	UPHENO:8002199
FBbt:00007090	UPHENO:8002200
FBbt:00007091	UPHENO:8002201
FBbt:00007097	UPHENO:8002202
FBbt:00007098	UPHENO:8002203
FBbt:00007102	UPHENO:8002204
FBbt:00007103	UPHENO:8002205
FBbt:00007106	UPHENO:8002206
FBbt:00007107	UPHENO:8002207
FBbt:00007108	UPHENO:8002208
FBbt:00007109	UPHENO:8002209
FBbt:00007111	UPHENO:8002210
FBbt:00007112	UPHENO:8002211
FBbt:00007113	UPHENO:8002212
FBbt:00007115	UPHENO:8002213
FBbt:00007135	UPHENO:8002214
FBbt:00007136	UPHENO:8002215
FBbt:00007137	UPHENO:8002216
FBbt:00007138	UPHENO:8002217
FBbt:00007140	UPHENO:8002218
FBbt:00007141	UPHENO:8002219
FBbt:00007142	UPHENO:8002220
FBbt:00007143	UPHENO:8002221
FBbt:00007146	UPHENO:8002222
FBbt:00007150	UPHENO:8002223
FBbt:00007151	UPHENO:8002224
FBbt:00007163	UPHENO:8002225
FBbt:00007164	UPHENO:8002226
FBbt:00007165	UPHENO:8002227
FBbt:00007166	UPHENO:8002228
FBbt:00007173	UPHENO:8002229
FBbt:00007191	UPHENO:8002230
FBbt:00007224	UPHENO:8002231
FBbt:00007226	UPHENO:8002232
FBbt:00007228	UPHENO:8002233
FBbt:00007239	UPHENO:8002234
FBbt:00007250	UPHENO:8002235
FBbt:00007255	UPHENO:8002236
FBbt:00007272	UPHENO:8002237
FBbt:00007273	UPHENO:8002238
FBbt:00007274	UPHENO:8002239
FBbt:00007275	UPHENO:8002240
FBbt:00007319	UPHENO:8002241
FBbt:00007320	UPHENO:8002242
FBbt:00007321	UPHENO:8002243
FBbt:00007322	UPHENO:8002244
FBbt:00007324	UPHENO:8002245
FBbt:00007325	UPHENO:8002246
FBbt:00007326	UPHENO:8002247
FBbt:00007327	UPHENO:8002248
FBbt:00007328	UPHENO:8002249
FBbt:00007329	UPHENO:8002250
FBbt:00007333	UPHENO:8002251
FBbt:00007338	UPHENO:8002252
FBbt:00007352	UPHENO:8002253
FBbt:00007353	UPHENO:8002254
FBbt:00007360	UPHENO:8002255
FBbt:00007361	UPHENO:8002256
FBbt:00007363	UPHENO:8002257
FBbt:00007365	UPHENO:8002258
FBbt:00007366	UPHENO:8002259
FBbt:00007369	UPHENO:8002260
FBbt:00007370	UPHENO:8002261
FBbt:00007377	UPHENO:8002262
FBbt:00007379	UPHENO:8002263
FBbt:00007385	UPHENO:8002264
FBbt:00007386	UPHENO:8002265
FBbt:00007388	UPHENO:8002266
FBbt:00007389	UPHENO:8002267
FBbt:00007390	UPHENO:8002268
FBbt:00007392	UPHENO:8002269
FBbt:00007396	UPHENO:8002270
FBbt:00007401	UPHENO:8002271
FBbt:00007402	UPHENO:8002272
FBbt:00007406	UPHENO:8002273
FBbt:00007410	UPHENO:8002274
FBbt:00007411	UPHENO:8002275
FBbt:00007412	UPHENO:8002276
FBbt:00007413	UPHENO:8002277
FBbt:00007422	UPHENO:8002278
FBbt:00007423	UPHENO:8002279
FBbt:00007426	UPHENO:8002280
FBbt:00007428	UPHENO:8002281
FBbt:00007430	UPHENO:8002282
FBbt:00007437	UPHENO:8002283
FBbt:00007438	UPHENO:8002284
FBbt:00007439	UPHENO:8002285
FBbt:00007446	UPHENO:8002286
FBbt:00007449	UPHENO:8002287
FBbt:00007455	UPHENO:8002288
FBbt:00007456	UPHENO:8002289
FBbt:00007457	UPHENO:8002290
FBbt:00007471	UPHENO:8002291
FBbt:00007472	UPHENO:8002292
FBbt:00007476	UPHENO:8002293
FBbt:00007477	UPHENO:8002294
FBbt:00007484	UPHENO:8002295
FBbt:00007500	UPHENO:8002296
FBbt:00007512	UPHENO:8002297
FBbt:00007513	UPHENO:8002298
FBbt:00007516	UPHENO:8002299
FBbt:00007592	UPHENO:8002300
FBbt:00007595	UPHENO:8002301
FBbt:00007598	UPHENO:8002302
FBbt:00007608	UPHENO:8002303
FBbt:00007622	UPHENO:8002304
FBbt:00007632	UPHENO:8002305
FBbt:00007634	UPHENO:8002306
FBbt:00007636	UPHENO:8002307
FBbt:00007643	UPHENO:8002308
FBbt:00007644	UPHENO:8002309
FBbt:00007646	UPHENO:8002310
FBbt:00007671	UPHENO:8002311
FBbt:00007675	UPHENO:8002312
FBbt:00007676	UPHENO:8002313
FBbt:00007677	UPHENO:8002314
FBbt:00007679	UPHENO:8002315
FBbt:00007684	UPHENO:8002316
FBbt:00008110	UPHENO:8002317
FBbt:00008111	UPHENO:8002318
FBbt:00008113	UPHENO:8002319
FBbt:00011929	UPHENO:8002320
FBbt:00013243	UPHENO:8002321
FBbt:00013688	UPHENO:8002322
FBbt:00013691	UPHENO:8002323
FBbt:00013694	UPHENO:8002324
FBbt:00013695	UPHENO:8002325
FBbt:00013774	UPHENO:8002326
FBbt:00014874	UPHENO:8002327
FBbt:00015246	UPHENO:8002328
FBbt:00015254	UPHENO:8002329
FBbt:00015288	UPHENO:8002330
FBbt:00015407	UPHENO:8002331
FBbt:00015899	UPHENO:8002332
FBbt:00016005	UPHENO:8002333
FBbt:00016007	UPHENO:8002334
FBbt:00016012	UPHENO:8002335
FBbt:00016015	UPHENO:8002336
FBbt:00016016	UPHENO:8002337
FBbt:00016018	UPHENO:8002338
FBbt:00016687	UPHENO:8002339
FBbt:00017001	UPHENO:8002340
FBbt:00017003	UPHENO:8002341
FBbt:00017008	UPHENO:8002342
FBbt:00017010	UPHENO:8002343
FBbt:00017012	UPHENO:8002344
FBbt:00017015	UPHENO:8002345
FBbt:00017020	UPHENO:8002346
FBbt:00017027	UPHENO:8002347
FBbt:00018008	UPHENO:8002348
FBbt:00018009	UPHENO:8002349
FBbt:00026002	UPHENO:8002350
FBbt:00027000	UPHENO:8002351
FBbt:00027001	UPHENO:8002352
FBbt:00040000	UPHENO:8002353
FBbt:00046018	UPHENO:8002354
FBbt:00046035	UPHENO:8002355
FBbt:00046039	UPHENO:8002356
FBbt:00046052	UPHENO:8002357
FBbt:00047097	UPHENO:8002358
FBbt:00047108	UPHENO:8002359
FBbt:00047125	UPHENO:8002360
FBbt:00047143	UPHENO:8002361
FBbt:00047147	UPHENO:8002362
FBbt:00047149	UPHENO:8002363
FBbt:00047151	UPHENO:8002364
FBbt:00047154	UPHENO:8002365
FBbt:00047155	UPHENO:8002366
FBbt:00047162	UPHENO:8002367
FBbt:00047166	UPHENO:8002368
FBbt:00047182	UPHENO:8002369
FBbt:00047212	UPHENO:8002370
FBbt:00047312	UPHENO:8002371
FBbt:00047313	UPHENO:8002372
FBbt:00047487	UPHENO:8002373
FBbt:00047552	UPHENO:8002374
FBbt:00047887	UPHENO:8002375
FBbt:00047889	UPHENO:8002376
FBbt:00047992	UPHENO:8002377
FBbt:00048002	UPHENO:8002378
FBbt:00048004	UPHENO:8002379
FBbt:00048005	UPHENO:8002380
FBbt:00048006	UPHENO:8002381
FBbt:00048007	UPHENO:8002382
FBbt:00048027	UPHENO:8002383
FBbt:00048029	UPHENO:8002384
FBbt:00048112	UPHENO:8002385
FBbt:00048120	UPHENO:8002386
FBbt:00048161	UPHENO:8002387
FBbt:00048162	UPHENO:8002388
FBbt:00048163	UPHENO:8002389
FBbt:00048182	UPHENO:8002390
FBbt:00048184	UPHENO:8002391
FBbt:00048186	UPHENO:8002392
FBbt:00048219	UPHENO:8002393
FBbt:00048220	UPHENO:8002394
FBbt:00048235	UPHENO:8002395
FBbt:00048271	UPHENO:8002396
FBbt:00048282	UPHENO:8002397
FBbt:00048283	UPHENO:8002398
FBbt:00048285	UPHENO:8002399
FBbt:00048289	UPHENO:8002400
FBbt:00048511	UPHENO:8002401
FBbt:00048513	UPHENO:8002402
FBbt:00048514	UPHENO:8002403
FBbt:00048518	UPHENO:8002404
FBbt:00048520	UPHENO:8002405
FBbt:00048554	UPHENO:8002406
FBbt:00049532	UPHENO:8002407
FBbt:00049825	UPHENO:8002408
FBbt:00049826	UPHENO:8002409
FBbt:00049828	UPHENO:8002410
FBbt:00049950	UPHENO:8002411
FBbt:00049952	UPHENO:8002412
FBbt:00049996	UPHENO:8002413
FBbt:00050025	UPHENO:8002414
FBbt:00050185	UPHENO:8002415
FBbt:00051074	UPHENO:8002416
FBbt:00051079	UPHENO:8002417
FBbt:00051420	UPHENO:8002418
FBbt:00051425	UPHENO:8002419
FBbt:00051493	UPHENO:8002420
FBbt:00051969	UPHENO:8002421
FBbt:00052047	UPHENO:8002422
FBbt:00052091	UPHENO:8002423
FBbt:00052179	UPHENO:8002424
FBbt:00057002	UPHENO:8002425
FBbt:00057003	UPHENO:8002426
FBbt:00057011	UPHENO:8002427
FBbt:00057012	UPHENO:8002428
FBbt:00057013	UPHENO:8002429
FBbt:00057146	UPHENO:8002430
FBbt:00057149	UPHENO:8002431
FBbt:00057172	UPHENO:8002432
FBbt:00057175	UPHENO:8002433
FBbt:00058142	UPHENO:8002434
FBbt:00058170	UPHENO:8002435
FBbt:00058173	UPHENO:8002436
FBbt:00058206	UPHENO:8002437
FBbt:00058245	UPHENO:8002438
FBbt:00058255	UPHENO:8002439
FBbt:00058298	UPHENO:8002440
FBbt:00058304	UPHENO:8002441
FBbt:00058426	UPHENO:8002442
FBbt:00058882	UPHENO:8002443
FBbt:00059141	UPHENO:8002444
FBbt:00059142	UPHENO:8002445
FBbt:00059150	UPHENO:8002446
FBbt:00067000	UPHENO:8002447
FBbt:00067001	UPHENO:8002448
FBbt:00067003	UPHENO:8002449
FBbt:00067007	UPHENO:8002450
FBbt:00067010	UPHENO:8002451
FBbt:00067011	UPHENO:8002452
FBbt:00067012	UPHENO:8002453
FBbt:00067013	UPHENO:8002454
FBbt:00067018	UPHENO:8002455
FBbt:00067019	UPHENO:8002456
FBbt:00067020	UPHENO:8002457
FBbt:00067022	UPHENO:8002458
FBbt:00067023	UPHENO:8002459
FBbt:00067025	UPHENO:8002460
FBbt:00067026	UPHENO:8002461
FBbt:00067027	UPHENO:8002462
FBbt:00067030	UPHENO:8002463
FBbt:00067031	UPHENO:8002464
FBbt:00067032	UPHENO:8002465
FBbt:00067033	UPHENO:8002466
FBbt:00067036	UPHENO:8002467
FBbt:00067038	UPHENO:8002468
FBbt:00067039	UPHENO:8002469
FBbt:00067041	UPHENO:8002470
FBbt:00067042	UPHENO:8002471
FBbt:00067043	UPHENO:8002472
FBbt:00067044	UPHENO:8002473
FBbt:00067047	UPHENO:8002474
FBbt:00067048	UPHENO:8002475
FBbt:00067049	UPHENO:8002476
FBbt:00067050	UPHENO:8002477
FBbt:00067052	UPHENO:8002478
FBbt:00067054	UPHENO:8002479
FBbt:00067055	UPHENO:8002480
FBbt:00067056	UPHENO:8002481
FBbt:00067057	UPHENO:8002482
FBbt:00067059	UPHENO:8002483
FBbt:00067060	UPHENO:8002484
FBbt:00067062	UPHENO:8002485
FBbt:00067063	UPHENO:8002486
FBbt:00067064	UPHENO:8002487
FBbt:00067123	UPHENO:8002488
FBbt:00067346	UPHENO:8002489
FBbt:00067349	UPHENO:8002490
FBbt:00067351	UPHENO:8002491
FBbt:00067352	UPHENO:8002492
FBbt:00067353	UPHENO:8002493
FBbt:00067355	UPHENO:8002494
FBbt:00067356	UPHENO:8002495
FBbt:00067357	UPHENO:8002496
FBbt:00067358	UPHENO:8002497
FBbt:00067359	UPHENO:8002498
FBbt:00067360	UPHENO:8002499
FBbt:00067361	UPHENO:8002500
FBbt:00067362	UPHENO:8002501
FBbt:00067363	UPHENO:8002502
FBbt:00067365	UPHENO:8002503
FBbt:00067366	UPHENO:8002504
FBbt:00067367	UPHENO:8002505
FBbt:00067368	UPHENO:8002506
FBbt:00067369	UPHENO:8002507
FBbt:00067371	UPHENO:8002508
FBbt:00067372	UPHENO:8002509
FBbt:00100000	UPHENO:8002510
FBbt:00100024	UPHENO:8002511
FBbt:00100032	UPHENO:8002512
FBbt:00100045	UPHENO:8002513
FBbt:00100069	UPHENO:8002514
FBbt:00100072	UPHENO:8002515
FBbt:00100074	UPHENO:8002516
FBbt:00100075	UPHENO:8002517
FBbt:00100100	UPHENO:8002518
FBbt:00100112	UPHENO:8002519
FBbt:00100113	UPHENO:8002520
FBbt:00100136	UPHENO:8002521
FBbt:00100138	UPHENO:8002522
FBbt:00100150	UPHENO:8002523
FBbt:00100172	UPHENO:8002524
FBbt:00100205	UPHENO:8002525
FBbt:00100206	UPHENO:8002526
FBbt:00100214	UPHENO:8002527
FBbt:00100215	UPHENO:8002528
FBbt:00100216	UPHENO:8002529
FBbt:00100217	UPHENO:8002530
FBbt:00100218	UPHENO:8002531
FBbt:00100219	UPHENO:8002532
FBbt:00100246	UPHENO:8002533
FBbt:00100247	UPHENO:8002534
FBbt:00100248	UPHENO:8002535
FBbt:00100249	UPHENO:8002536
FBbt:00100292	UPHENO:8002537
FBbt:00100310	UPHENO:8002538
FBbt:00100311	UPHENO:8002539
FBbt:00100312	UPHENO:8002540
FBbt:00100497	UPHENO:8002541
FBbt:00100499	UPHENO:8002542
FBbt:00100501	UPHENO:8002543
FBbt:00100504	UPHENO:8002544
FBbt:00100505	UPHENO:8002545
FBbt:00100517	UPHENO:8002546
FBbt:00100521	UPHENO:8002547
FBbt:00100529	UPHENO:8002548
FBbt:00100532	UPHENO:8002549
FBbt:00100533	UPHENO:8002550
FBbt:00100539	UPHENO:8002551
FBbt:00100738	UPHENO:8002552
FBbt:00100750	UPHENO:8002553
FBbt:00110007	UPHENO:8002554
FBbt:00110011	UPHENO:8002555
FBbt:00110014	UPHENO:8002556
FBbt:00110017	UPHENO:8002557
FBbt:00110022	UPHENO:8002558
FBbt:00110023	UPHENO:8002559
FBbt:00110029	UPHENO:8002560
FBbt:00110053	UPHENO:8002561
FBbt:00110054	UPHENO:8002562
FBbt:00110107	UPHENO:8002563
FBbt:00110108	UPHENO:8002564
FBbt:00110109	UPHENO:8002565
FBbt:00110111	UPHENO:8002566
FBbt:00110178	UPHENO:8002567
FBbt:00110179	UPHENO:8002568
FBbt:00110180	UPHENO:8002569
FBbt:00110181	UPHENO:8002570
FBbt:00110182	UPHENO:8002571
FBbt:00110186	UPHENO:8002572
FBbt:00110187	UPHENO:8002573
FBbt:00110188	UPHENO:8002574
FBbt:00110194	UPHENO:8002575
FBbt:00110205	UPHENO:8002576
FBbt:00110206	UPHENO:8002577
FBbt:00110207	UPHENO:8002578
FBbt:00110208	UPHENO:8002579
FBbt:00110221	UPHENO:8002580
FBbt:00110225	UPHENO:8002581
FBbt:00110226	UPHENO:8002582
FBbt:00110228	UPHENO:8002583
FBbt:00110229	UPHENO:8002584
FBbt:00110231	UPHENO:8002585
FBbt:00110234	UPHENO:8002586
FBbt:00110235	UPHENO:8002587
FBbt:00110236	UPHENO:8002588
FBbt:00110239	UPHENO:8002589
FBbt:00110246	UPHENO:8002590
FBbt:00110247	UPHENO:8002591
FBbt:00110256	UPHENO:8002592
FBbt:00110262	UPHENO:8002593
FBbt:00110265	UPHENO:8002594
FBbt:00110268	UPHENO:8002595
FBbt:00110271	UPHENO:8002596
FBbt:00110280	UPHENO:8002597
FBbt:00110299	UPHENO:8002598
FBbt:00110301	UPHENO:8002599
FBbt:00110417	UPHENO:8002600
FBbt:00110449	UPHENO:8002601
FBbt:00110451	UPHENO:8002602
FBbt:00110507	UPHENO:8002603
FBbt:00110555	UPHENO:8002604
FBbt:00110571	UPHENO:8002605
FBbt:00110577	UPHENO:8002606
FBbt:00110579	UPHENO:8002607
FBbt:00110595	UPHENO:8002608
FBbt:00110597	UPHENO:8002609
FBbt:00110639	UPHENO:8002610
FBbt:00110657	UPHENO:8002611
FBbt:00110658	UPHENO:8002612
FBbt:00110667	UPHENO:8002613
FBbt:00110668	UPHENO:8002614
FBbt:00110850	UPHENO:8002615
FBbt:00110852	UPHENO:8002616
FBbt:00110854	UPHENO:8002617
FBbt:00110856	UPHENO:8002618
FBbt:00110858	UPHENO:8002619
FBbt:00110860	UPHENO:8002620
FBbt:00110868	UPHENO:8002621
FBbt:00110869	UPHENO:8002622
FBbt:00110870	UPHENO:8002623
FBbt:00110872	UPHENO:8002624
FBbt:00110877	UPHENO:8002625
FBbt:00110919	UPHENO:8002626
FBbt:00110944	UPHENO:8002627
FBbt:00111015	UPHENO:8002628
FBbt:00111016	UPHENO:8002629
FBbt:00111028	UPHENO:8002630
FBbt:00111221	UPHENO:8002631
FBbt:00111223	UPHENO:8002632
FBbt:00111230	UPHENO:8002633
FBbt:00111273	UPHENO:8002634
FBbt:00111295	UPHENO:8002635
FBbt:00111316	UPHENO:8002636
FBbt:00111335	UPHENO:8002637
FBbt:00111340	UPHENO:8002638
FBbt:00111341	UPHENO:8002639
FBbt:00111424	UPHENO:8002640
FBbt:00111530	UPHENO:8002641
FBbt:00111531	UPHENO:8002642
FBbt:00111532	UPHENO:8002643
FBbt:00111536	UPHENO:8002644
FBbt:00111556	UPHENO:8002645
FBbt:00111557	UPHENO:8002646
FBbt:00111559	UPHENO:8002647
FBbt:00111560	UPHENO:8002648
FBbt:00111562	UPHENO:8002649
FBbt:00111563	UPHENO:8002650
FBbt:00111564	UPHENO:8002651
FBbt:00111566	UPHENO:8002652
FBbt:00111567	UPHENO:8002653
FBbt:00111568	UPHENO:8002654
FBbt:00111569	UPHENO:8002655
FBbt:00111571	UPHENO:8002656
FBbt:00111578	UPHENO:8002657
FBbt:00111581	UPHENO:8002658
FBbt:00111582	UPHENO:8002659
FBbt:00111583	UPHENO:8002660
FBbt:00111584	UPHENO:8002661
FBbt:00111595	UPHENO:8002662
FBbt:00111608	UPHENO:8002663
FBbt:00111609	UPHENO:8002664
FBbt:00111610	UPHENO:8002665
FBbt:00111611	UPHENO:8002666
FBbt:00111612	UPHENO:8002667
FBbt:00111613	UPHENO:8002668
FBbt:00111614	UPHENO:8002669
FBbt:00111631	UPHENO:8002670
FBbt:00111661	UPHENO:8002671
FBbt:00111738	UPHENO:8002672
FBbt:00111739	UPHENO:8002673
FBbt:00111740	UPHENO:8002674
FBbt:00111741	UPHENO:8002675
FBbt:01000595	UPHENO:8002676
FBbt:01000596	UPHENO:8002677
FBbt:01000597	UPHENO:8002678
FBbt:01000615	UPHENO:8002679
FBbt:01000632	UPHENO:8002680
FBbt:01004296	UPHENO:8002681
FBbt:01004450	UPHENO:8002682
FBbt:01005220	UPHENO:8002683
FBbt:02000001	UPHENO:8002684
FBbt:02000002	UPHENO:8002685
FBbt:02000003	UPHENO:8002686
FBbt:02000004	UPHENO:8002687
FBbt:02000005	UPHENO:8002688
FBbt:02000006	UPHENO:8002689
FBbt:10000445	UPHENO:8002690
FBbt:10005249	UPHENO:8002691
FBbt:10005329	UPHENO:8002692
FBbt:10005989	UPHENO:8002693
